Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,LivingPlusBasementSF,TotalPorchSF,OutdoorSF,TotalBath,HouseAge,RemodAge,IsNewHouse,IsRemodeled,HasGarageYrBlt,GarageAge,HasGarage,HasBasement,HasFireplace,HasPool,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,Has3SsnPorch,HasMiscFeature,HasFence,HasAlley,ExteriorMatched,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,BsmtCond_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,HeatingQC_Ord,KitchenQual_Ord,Functional_Ord,FireplaceQu_Ord,GarageFinish_Ord,GarageQual_Ord,GarageCond_Ord,PavedDrive_Ord,PoolQC_Ord,Fence_Ord,LotShape_Ord,LandSlope_Ord,ExteriorQualityScore,KitchenQualityScore,BasementQualityScore,BasementFinishScore,GarageQualityScore,LuxuryQualityScore,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,OverallQual_x_TotalBath,KitchenQual_Ord_x_GrLivArea,ExterQual_Ord_x_GrLivArea,BsmtQual_Ord_x_TotalBsmtSF,GarageFinish_Ord_x_GarageArea,GarageQual_Ord_x_GarageArea,Neighborhood_TE,Neighborhood_TE_Centered,MSSubClass_TE,MSSubClass_TE_Centered,Exterior1st_TE,Exterior1st_TE_Centered,Exterior2nd_TE,Exterior2nd_TE_Centered,Foundation_TE,Foundation_TE_Centered,HouseStyle_TE,HouseStyle_TE_Centered,SaleCondition_TE,SaleCondition_TE_Centered,GarageType_TE,GarageType_TE_Centered,Neighborhood_OverallQual_TE,Neighborhood_OverallQual_TE_Centered,Neighborhood_MSSubClass_TE,Neighborhood_MSSubClass_TE_Centered,Neighborhood_HouseStyle_TE,Neighborhood_HouseStyle_TE_Centered,MSSubClass_OverallQual_TE,MSSubClass_OverallQual_TE_Centered,Exterior1st_OverallQual_TE,Exterior1st_OverallQual_TE_Centered,Exterior2nd_OverallQual_TE,Exterior2nd_OverallQual_TE_Centered,Foundation_OverallQual_TE,Foundation_OverallQual_TE_Centered,GarageType_OverallQual_TE,GarageType_OverallQual_TE_Centered,NeighborhoodPriceTier_Ord,NeighborhoodPriceTier,IsPremiumNeighborhood,IsLowPriceNeighborhood,OverallQual_x_Neighborhood_TE,OverallQual_x_Neighborhood_TE_Centered,OverallCond_x_Neighborhood_TE,OverallCond_x_Neighborhood_TE_Centered,ExterQual_Ord_x_Neighborhood_TE,ExterQual_Ord_x_Neighborhood_TE_Centered,KitchenQual_Ord_x_Neighborhood_TE,KitchenQual_Ord_x_Neighborhood_TE_Centered,BsmtQual_Ord_x_Neighborhood_TE,BsmtQual_Ord_x_Neighborhood_TE_Centered,GarageFinish_Ord_x_Neighborhood_TE,GarageFinish_Ord_x_Neighborhood_TE_Centered,GarageQual_Ord_x_Neighborhood_TE,GarageQual_Ord_x_Neighborhood_TE_Centered,FireplaceQu_Ord_x_Neighborhood_TE,FireplaceQu_Ord_x_Neighborhood_TE_Centered,Neighborhood_TE_x_GrLivArea,Neighborhood_TE_x_TotalSF,Neighborhood_TE_x_LivingPlusBasementSF,Neighborhood_TE_x_TotalBsmtSF,Neighborhood_TE_x_1stFlrSF,Neighborhood_TE_x_2ndFlrSF,Neighborhood_TE_x_GarageArea,Neighborhood_TE_x_GarageCars,Neighborhood_TE_x_TotalBath,Neighborhood_TE_x_TotalPorchSF,Neighborhood_TE_x_OutdoorSF,Neighborhood_TE_x_LotArea,Neighborhood_TE_x_LotFrontage,PremiumNeighborhoodLargeHouse,PremiumNeighborhoodHighQuality,LowPriceNeighborhoodLargeHouse,LowPriceNeighborhoodLowQuality,LargeHighQualityHouse,LargeLowQualityHouse
110,20,RL,105.0,11751,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,0,122,0,0,0,0,None,MnPrv,None,0,1,2010,COD,Normal,3688,3688,122,122,2.0,33,33,0,0,1,33.0,1,1,1,0,1,0,1,0,0,0,1,0,1,3.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,3.0,7.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,6.0,3.0,8.0,5.0,8.0,14.0,22128,11064,12.0,5532.0,5532.0,7376.0,1092.0,1638.0,12.105803626767184,0.08178847108463572,12.055904442566344,0.03188928688379633,12.049277339205096,0.025262183522547943,12.002437303892805,-0.021577851789743363,11.876788607412655,-0.14722654826989334,11.996315417928788,-0.027699737753760445,12.008957060943915,-0.015058094738632732,12.159756173866384,0.1357410181838361,12.070248487864687,0.04623333218213865,12.065164194028428,0.04114903834588013,12.05495083808408,0.030935682401532105,12.027129826395898,0.0031146707133498097,12.003153043999696,-0.020862111682852458,12.024652767640221,0.0006376119576732009,11.956452662665653,-0.06756249301689543,12.026208323260933,0.002193167578385058,2,high,0,0,72.6348217606031,0.4907308265078143,72.6348217606031,0.4907308265078143,36.31741088030155,0.24536541325390715,36.31741088030155,0.24536541325390715,48.423214507068735,0.32715388433854287,24.211607253534368,0.16357694216927143,36.31741088030155,0.24536541325390715,36.31741088030155,0.24536541325390715,22323.101887758687,44646.20377551737,44646.20377551737,22323.101887758687,22323.101887758687,0.0,6609.768780214882,24.211607253534368,24.211607253534368,1476.9080424655965,1476.9080424655965,142255.29841814117,1271.1093808105543,0,0,0,0,0,0
111,50,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444,Unf,0,550,994,GasA,Gd,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,None,Attchd,1954.0,Unf,1,325,TA,TA,Y,182,0,0,0,0,0,None,None,None,0,10,2006,WD,Normal,2849,2849,0,182,2.0,52,34,0,1,1,52.0,1,1,0,0,0,1,0,0,0,0,0,0,1,3.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,4.0,7.0,10.0,17094,11130,12.0,5565.0,5565.0,2982.0,325.0,975.0,11.761696564264517,-0.2623185914180315,11.833344005195512,-0.1906711504870362,11.859267739350203,-0.1647474163323448,11.862292330510257,-0.16172282517229064,11.876878571871982,-0.14713658381056582,11.831672006822393,-0.19234314886015547,12.001692228176193,-0.022322927506355228,12.159385589239047,0.13537043355649914,11.93761448225121,-0.0864006734313385,11.836871472834886,-0.1871436828476618,11.829623868999787,-0.19439128668276062,11.887249246056454,-0.13676590962609403,11.923321742802262,-0.1006934128802861,11.910751036937492,-0.1132641187450556,11.957210395241242,-0.06680476044130579,12.022569359187028,-0.0014457964955205682,0,low,0,1,70.5701793855871,-1.573911548508189,47.046786257058066,-1.049274365672126,35.28508969279355,-0.7869557742540945,35.28508969279355,-0.7869557742540945,35.28508969279355,-0.7869557742540945,11.761696564264517,-0.2623185914180315,35.28508969279355,-0.7869557742540945,0.0,-0.0,21817.94712671068,33509.07351158961,33509.07351158961,11691.12638487893,14302.223022145652,7515.724104565026,3822.5513833859677,11.761696564264517,23.523393128529033,0.0,2140.628774696142,112030.15977461952,882.1272423198387,0,0,0,0,0,0
112,80,RL,65.0,7750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2,400,TA,TA,Y,180,0,0,0,0,0,None,None,None,0,4,2010,WD,Normal,1814,1814,0,180,2.5,10,10,0,0,1,10.0,1,1,1,0,0,1,0,0,0,0,0,0,1,3.0,3.0,4.0,3.0,1.0,6.0,1.0,5.0,3.0,7.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,6.0,3.0,8.0,7.0,9.0,15.0,12698,10010,17.5,4290.0,4290.0,1536.0,1200.0,1200.0,12.122972945331071,0.09895778964852298,12.013295182209207,-0.010719973473340971,12.20009435911687,0.17607920343432149,12.204960124859555,0.1809449691770073,12.25233893365032,0.2283237779677716,11.999962919618104,-0.024052236064443733,12.002960114974218,-0.021055040708329642,12.311600626011103,0.28758547032855475,12.13521938111928,0.11120422543673136,12.030851494917478,0.006836339234929767,12.030851494917478,0.006836339234929767,12.03677897366962,0.01276381798707149,12.215299103462298,0.1912839477797501,12.218040638099804,0.19402548241725626,12.206650714771067,0.18263555908851892,12.166815792285226,0.1428006366026775,2,high,0,0,84.8608106173175,0.6927045275396608,60.614864726655355,0.4947889482426149,36.36891883599321,0.2968733689455689,36.36891883599321,0.2968733689455689,48.491891781324284,0.3958311585940919,36.36891883599321,0.2968733689455689,36.36891883599321,0.2968733689455689,36.36891883599321,0.2968733689455689,17335.851311823433,21991.072922830564,21991.072922830564,4655.221611007131,9383.181059686249,7952.670252137183,4849.189178132428,24.245945890662142,30.307432363327678,0.0,2182.135130159593,93953.04032631581,787.9932414465196,0,0,0,0,0,0
113,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,984,Unf,0,280,1264,GasA,Ex,Y,SBrkr,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,792,TA,TA,Y,120,184,0,0,168,0,None,None,None,0,10,2007,New,Partial,3960,3960,352,472,3.5,0,0,1,0,1,0.0,1,1,1,0,1,1,1,1,0,0,0,0,1,4.0,3.0,5.0,3.0,3.0,6.0,1.0,5.0,5.0,7.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,5.0,11.0,7.0,9.0,18.0,27720,18872,24.5,13480.0,10784.0,6320.0,2376.0,2376.0,12.140999595334371,0.11698443965182292,12.322787505182303,0.29877234949975495,12.20430002976972,0.18028487408717275,12.206929100189548,0.18291394450699983,12.256149669394658,0.23213451371210958,12.172426106542737,0.14841095086018896,12.374901484893845,0.35088632921129737,12.291469618174052,0.2674544624915036,12.184936371349803,0.1609212156672548,12.210615855724674,0.18660070004212592,12.210615855724674,0.18660070004212592,12.259662364521054,0.23564720883850576,12.217961653809992,0.1939464981274437,12.21991858082771,0.19590342514516124,12.215441647457483,0.19142649177493531,12.149141159796688,0.12512600411414,2,high,0,0,84.9869971673406,0.8188910775627605,60.704997976671855,0.5849221982591146,48.563998381337484,0.4679377586072917,60.704997976671855,0.5849221982591146,60.704997976671855,0.5849221982591146,36.42299878600311,0.3509533189554688,36.42299878600311,0.3509533189554688,48.563998381337484,0.4679377586072917,32732.134909021464,48078.35839752411,48078.35839752411,15346.223488502645,15564.761481218664,17167.373427802802,9615.671679504821,36.42299878600311,42.4934985836703,4273.631857557699,5730.551808997823,120985.060967507,934.8569688407466,0,0,0,0,1,0
114,20,RL,74.0,21000,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,GasA,TA,Y,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2,450,TA,TA,Y,166,120,192,0,0,0,None,MnPrv,None,0,10,2007,COD,Abnorml,4068,4068,312,478,3.0,54,54,0,0,1,54.0,1,1,1,0,1,1,1,0,0,0,1,0,1,3.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,7.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,7.0,4.0,9.0,8.0,7.0,15.0,24408,13554,18.0,9036.0,6777.0,7236.0,450.0,1350.0,12.164171021156822,0.1401558654742736,12.055904442566344,0.03188928688379633,11.851343734512819,-0.17267142116972956,11.861353960682145,-0.16266119500040332,11.876788607412655,-0.14722654826989334,11.996315417928788,-0.027699737753760445,11.818532818309254,-0.2054823373732937,11.962927096415031,-0.061088059267516925,12.117948797886106,0.09393364220355771,12.135700982837834,0.11168582715528608,12.124941959173187,0.10092680349063876,12.027129826395898,0.0031146707133498097,11.949355883421498,-0.07465927226104974,11.934684414327705,-0.08933074135484276,11.956452662665653,-0.06756249301689543,12.020067524041835,-0.003947631640713212,3,premium,1,0,72.98502612694094,0.8409351928456417,60.820855105784105,0.700779327371368,36.49251306347047,0.42046759642282083,48.65668408462729,0.5606234618970944,48.65668408462729,0.5606234618970944,12.164171021156822,0.1401558654742736,36.49251306347047,0.42046759642282083,48.65668408462729,0.5606234618970944,27478.86233679326,49483.84771406595,49483.84771406595,22004.98537727269,27478.86233679326,0.0,5473.8769595205695,24.328342042313643,36.49251306347047,3795.2213586009284,5814.4737481129605,255447.59144429327,900.1486555656048,1,0,0,0,0,0
115,70,RL,61.0,7259,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774,LwQ,150,104,1028,GasA,Ex,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1,180,TA,TA,Y,224,0,0,0,0,0,None,MnPrv,None,0,7,2007,WD,Normal,3348,3348,0,224,3.5,62,5,0,1,1,62.0,1,1,1,0,0,1,0,0,0,0,1,0,1,3.0,3.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,6.0,4.0,7.0,7.0,7.0,14.0,20088,13920,21.0,9280.0,6960.0,3084.0,180.0,540.0,12.152607756395097,0.1285926007125493,11.985456707155274,-0.03855844852727408,11.858377248506002,-0.1656379071765457,11.864457629899649,-0.1595575257828994,11.881445082072633,-0.14257007360991558,12.184125223139002,0.16011006745645417,12.011063382778318,-0.012951772904230552,11.781607247019158,-0.2424079086633899,12.108618251722422,0.08460309603987426,12.115399996728566,0.0913848410460183,12.107746162709498,0.08373100702694991,12.008158757629344,-0.015856398053204046,11.931554652440003,-0.0924605032425454,11.924045998372865,-0.09996915730968325,11.96466976822,-0.059345387462547805,11.880582328114984,-0.1434328275675636,3,premium,1,0,72.91564653837058,0.7715556042752958,97.22086205116078,1.0287408057003944,36.45782326918529,0.3857778021376479,48.61043102558039,0.5143704028501972,36.45782326918529,0.3857778021376479,12.152607756395097,0.1285926007125493,36.45782326918529,0.3857778021376479,36.45782326918529,0.3857778021376479,28194.049994836627,40686.930768410784,40686.930768410784,12492.88077357416,17451.14473818336,10742.905256653266,2187.4693961511175,12.152607756395097,42.53412714738284,0.0,2722.1841374325018,88215.77970367201,741.309073140101,1,0,0,0,0,0
116,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419,Unf,0,310,729,GasA,Gd,Y,SBrkr,729,729,0,1458,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,6,2007,WD,Normal,2187,2187,32,32,2.5,8,8,0,0,1,8.0,1,1,1,0,1,0,1,0,0,0,0,1,1,3.0,3.0,4.0,3.0,1.0,6.0,1.0,4.0,3.0,7.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,8.0,7.0,7.0,12.0,13122,8748,15.0,4374.0,4374.0,2916.0,440.0,1320.0,12.238441823796967,0.21442666811441846,11.858228360281277,-0.16578679540127084,11.8839085618285,-0.140106593854048,11.887299840940386,-0.1367153147421618,12.257620780008153,0.23360562432560528,12.170209035433542,0.14619387975099407,12.006075029069725,-0.017940126612822738,11.786615689918223,-0.2373994657643248,12.058252477552898,0.03423732187035,12.011155251976275,-0.012859903706273101,12.169388429362293,0.14537327367974484,11.878198043879236,-0.14581711180331247,11.9241047959345,-0.09991035974804774,11.92423055800628,-0.09978459767626724,12.066882840076904,0.04286768439435562,11.880394814864218,-0.1436203408183303,3,premium,1,0,73.4306509427818,1.2865600086865108,61.192209118984835,1.0721333405720923,36.7153254713909,0.6432800043432554,36.7153254713909,0.6432800043432554,48.953767295187866,0.8577066724576738,12.238441823796967,0.21442666811441846,36.7153254713909,0.6432800043432554,24.476883647593933,0.4288533362288369,17843.648179095977,26765.472268643967,26765.472268643967,8921.824089547988,8921.824089547988,8921.824089547988,5384.914402470666,24.476883647593933,30.596104559492417,391.63013836150293,391.63013836150293,39530.167090864205,416.10702200909685,0,0,0,0,0,0
117,20,RL,71.0,11616,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,170,BLQ,670,252,1092,GasA,TA,Y,SBrkr,1092,0,0,1092,0,1,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962.0,Unf,1,288,TA,TA,Y,0,20,144,0,0,0,None,None,None,0,9,2009,WD,Normal,2184,2184,164,164,1.5,47,47,0,0,1,47.0,1,1,1,0,1,0,1,0,0,0,0,0,1,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,7.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,7.0,6.0,7.0,11.0,10920,5460,7.5,3276.0,3276.0,3276.0,288.0,864.0,11.859894346560727,-0.1641208091218207,12.043452869163435,0.019437713480886742,11.853826391811257,-0.17018876387129112,11.858319587693504,-0.16569556798904372,11.866070341473716,-0.15794481420883244,11.988927009296743,-0.03508814638580482,11.998230162180326,-0.02578499350222252,12.152687662402823,0.12867250672027453,11.862959473994422,-0.16105568168812567,11.864880518839268,-0.15913463684328022,11.852796236631475,-0.17121891905107312,11.817138359832361,-0.20687679585018692,11.779070671705059,-0.24494448397748947,11.800159979328635,-0.22385517635391317,11.808270449725267,-0.215744705957281,11.8552128404665,-0.16880231521604827,1,mid,0,0,59.29947173280364,-0.8206040456091035,59.29947173280364,-0.8206040456091035,35.57968303968218,-0.4923624273654621,35.57968303968218,-0.4923624273654621,35.57968303968218,-0.4923624273654621,11.859894346560727,-0.1641208091218207,35.57968303968218,-0.4923624273654621,11.859894346560727,-0.1641208091218207,12951.004626444314,25902.009252888627,25902.009252888627,12951.004626444314,12951.004626444314,0.0,3415.6495718094893,11.859894346560727,17.78984151984109,1945.0226728359594,1945.0226728359594,137764.53272964942,842.0524986058116,0,0,0,0,0,0
118,20,RL,74.0,8536,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1125,1125,GasA,Gd,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,TA,5,Typ,0,None,Attchd,2007.0,Unf,2,430,TA,TA,Y,80,64,0,0,0,0,None,None,None,0,4,2007,New,Partial,2250,2250,64,144,1.5,1,0,1,1,1,0.0,1,1,0,0,0,1,1,0,0,0,0,0,1,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,7.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,8.0,2.0,7.0,10.0,11250,5625,7.5,3375.0,3375.0,4500.0,430.0,1290.0,11.761696564264517,-0.2623185914180315,12.05551506169583,0.03149990601328234,12.193279484769494,0.16926432908694622,12.195652183450493,0.17163702776794487,12.249671371421838,0.2256562157392903,11.991445739707371,-0.0325694159751766,12.387028352880685,0.3630131971981374,12.159385589239047,0.13537043355649914,11.821245297371972,-0.20276985831057637,11.901282094030453,-0.12273306165209519,11.76622877813918,-0.2577863775433684,11.836786473855128,-0.18722868182742047,11.855446713594183,-0.16856844208836463,11.848803774500876,-0.175211381181672,11.856268891693599,-0.1677462639889491,11.869847184283751,-0.15416797139879712,0,low,0,1,58.808482821322585,-1.3115929570901574,58.808482821322585,-1.3115929570901574,35.28508969279355,-0.7869557742540945,35.28508969279355,-0.7869557742540945,47.046786257058066,-1.049274365672126,11.761696564264517,-0.2623185914180315,35.28508969279355,-0.7869557742540945,0.0,-0.0,13231.90863479758,26463.81726959516,26463.81726959516,13231.90863479758,13231.90863479758,0.0,5057.529522633742,23.523393128529033,17.642544846396774,752.7485801129291,1693.6843052540903,100397.84187256191,870.3655457555742,0,0,0,1,0,0
119,60,RL,90.0,12376,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,GasA,Gd,Y,SBrkr,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,Typ,2,TA,Attchd,1990.0,Unf,3,594,TA,TA,Y,367,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,4895,4895,0,367,4.0,20,20,0,0,1,20.0,1,1,1,0,0,1,0,0,0,0,0,0,1,3.0,3.0,4.0,3.0,2.0,6.0,1.0,4.0,4.0,7.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,6.0,4.0,9.0,7.0,7.0,14.0,34265,22554,28.0,12888.0,9666.0,6692.0,594.0,1782.0,12.081351507425788,0.057336351743240144,12.327600423940101,0.30358526825755305,12.043230828555242,0.019215672872693546,12.01253405832513,-0.01148109735741798,12.262492601782517,0.23847744609996901,12.176962303452179,0.15294714776963048,12.009001796414145,-0.015013359268403192,12.159423075035297,0.13540791935274932,12.173231575477056,0.14921641979450762,12.15977992129213,0.13576476560958106,12.142642959738707,0.11862780405615858,12.255107223422801,0.23109206774025282,12.141442697253432,0.11742754157088342,12.147017259344272,0.12300210366172415,12.20847647239662,0.1844613167140725,12.232377964508636,0.20836280882608804,2,high,0,0,84.56946055198051,0.401354462202681,60.40675753712894,0.2866817587162007,36.24405452227737,0.17200905522972043,48.32540602970315,0.22934540697296057,48.32540602970315,0.22934540697296057,12.081351507425788,0.057336351743240144,36.24405452227737,0.17200905522972043,36.24405452227737,0.17200905522972043,38926.11455692589,59138.21562884923,59138.21562884923,20212.101071923345,20526.216211116414,18399.898345809477,7176.322795410918,36.24405452227737,48.32540602970315,0.0,4433.856003225264,149518.80625590155,1087.321635668321,0,0,0,0,1,0
120,60,RL,65.0,8461,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,7,2006,New,Partial,2184,2184,24,24,2.5,1,0,1,1,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,4.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,7.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,4.0,3.0,7.0,4.0,8.0,2.0,9.0,17.0,13104,8736,15.0,5824.0,5824.0,2912.0,1170.0,1170.0,12.14128174079869,0.11726658511614119,12.306970709031331,0.2829555533487831,12.192163352768985,0.16814819708643647,12.19589600127338,0.17188084559083272,12.249606289525985,0.22559113384343732,12.160610558481169,0.13659540279862092,12.377452334620576,0.3534371789380284,12.152687662402823,0.12867250672027453,12.023044386180777,-0.0009707695017713291,12.213398315615215,0.1893831599326674,12.213398315615215,0.1893831599326674,12.095691336829265,0.07167618114671725,12.022314186189769,-0.001700969492778981,12.021393247793721,-0.002621907888826769,12.0601388760067,0.03612372032415223,12.02525850650712,0.0012433508245717206,2,high,0,0,72.84769044479214,0.7035995106968471,60.706408703993446,0.5863329255807059,48.56512696319476,0.46906634046456475,48.56512696319476,0.46906634046456475,48.56512696319476,0.46906634046456475,36.42384522239607,0.35179975534842356,36.42384522239607,0.35179975534842356,48.56512696319476,0.46906634046456475,17677.70621460289,26516.559321904337,26516.559321904337,8838.853107301446,8838.853107301446,8838.853107301446,4735.099878911489,24.28256348159738,30.353204351996723,291.39076177916854,291.39076177916854,102727.38480889771,789.1833131519148,0,0,0,0,0,0
